set,vendor,method,path,operationId,summary,truth,step,class,rule,flag,verdict
exam3,api.ebay.com,PUT,/fulfillment_policy/{fulfillmentPolicyId},updateFulfillmentPolicy,,w,3,x,other-noun,,FALSE-ALARM
exam3,api.video,DELETE,/live-streams/{liveStreamId},DELETE_live-streams-liveStreamId,Delete a live stream,w,3,x,other-noun,,FALSE-ALARM
exam3,api.video,DELETE,/live-streams/{liveStreamId}/thumbnail,DELETE_live-streams-liveStreamId-thumbnail,Delete a thumbnail,w,3,x,other-noun,,FALSE-ALARM
exam3,api.video,DELETE,/players/{playerId},DELETE_players-playerId,Delete a player,w,2,w,floor,x-pile,ok
exam3,api.video,DELETE,/players/{playerId}/logo,DELETE_players-playerId-logo,Delete logo,w,2,w,floor,x-pile,ok
exam3,api.video,DELETE,/upload-tokens/{uploadToken},DELETE_upload-tokens-uploadToken,Delete an upload token,w,2,w,floor,x-pile,ok
exam3,api.video,DELETE,/videos/{videoId},DELETE-video,Delete a video,w,2,w,yours-noun,evidence,ok
exam3,api.video,DELETE,/videos/{videoId}/captions/{language},DELETE_videos-videoId-captions-language,Delete a caption,w,2,w,yours-noun,evidence,ok
exam3,api.video,DELETE,/webhooks/{webhookId},DELETE-webhook,Delete a Webhook,w,2,w,yours-noun,evidence,ok
exam3,api.video,PATCH,/live-streams/{liveStreamId},PATCH_live-streams-liveStreamId,Update a live stream,w,3,x,other-noun,,FALSE-ALARM
exam3,api.video,PATCH,/players/{playerId},PATCH_players-playerId,Update a player,w,2,w,floor,x-pile,ok
exam3,api.video,PATCH,/videos/{videoId},PATCH-video,Update a video,w,2,w,yours-noun,evidence,ok
exam3,api.video,PATCH,/videos/{videoId}/captions/{language},PATCH_videos-videoId-captions-language,Update caption,w,2,w,yours-noun,evidence,ok
exam3,api.video,PATCH,/videos/{videoId}/thumbnail,PATCH_videos-videoId-thumbnail,Pick a thumbnail,w,2,w,yours-noun,evidence,ok
exam3,api2cart.com,DELETE,/basket.live_shipping_service.delete.json,BasketLiveShippingServiceDelete,,w,2,w,floor,x-pile,ok
exam3,api2cart.com,DELETE,/cart.delete.json,CartDelete,,w,2,w,yours-noun,evidence,ok
exam3,api2cart.com,DELETE,/cart.meta_data.unset.json,CartMetaDataUnset,,w,2,w,floor,x-pile,ok
exam3,api2cart.com,DELETE,/category.image.delete.json,CategoryImageDelete,,w,2,w,yours-noun,evidence,ok
exam3,api2cart.com,DELETE,/order.shipment.delete.json,OrderShipmentDelete,,w,3,x,other-noun,,FALSE-ALARM
exam3,api2cart.com,DELETE,/product.image.delete.json,ProductImageDelete,,w,2,w,yours-noun,evidence,ok
exam3,api2cart.com,DELETE,/product.price.delete.json,ProductPriceDelete,,w,2,w,floor,x-pile,ok
exam3,api2cart.com,DELETE,/product.variant.price.delete.json,ProductVariantPriceDelete,,w,2,w,floor,x-pile,ok
exam3,api2cart.com,PUT,/account.config.update.json,AccountConfigUpdate,,w,2,w,floor,x-pile,ok
exam3,api2cart.com,PUT,/order.shipment.update.json,OrderShipmentUpdate,,w,3,x,other-noun,,FALSE-ALARM
exam3,api2cart.com,PUT,/product.image.update.json,ProductImageUpdate,,w,2,w,yours-noun,evidence,ok
exam3,api2cart.com,PUT,/product.option.value.update.json,ProductOptionValueUpdate,,w,2,w,floor,x-pile,ok
exam3,api2cart.com,PUT,/product.price.update.json,ProductPriceUpdate,,w,2,w,floor,x-pile,ok
exam3,api2cart.com,PUT,/product.update.json,ProductUpdate,,w,2,w,yours-noun,evidence,ok
exam3,api2cart.com,PUT,/product.variant.update.json,ProductVariantUpdate,,w,2,w,yours-noun,evidence,ok
exam3,api2cart.com,PUT,/webhook.update.json,WebhookUpdate,,w,2,w,yours-noun,evidence,ok
exam3,apicurio.local,DELETE,/admin/config/properties/{propertyName},resetConfigProperty,Reset a configuration property,w,2,w,floor,x-pile,ok
exam3,apicurio.local,DELETE,/admin/loggers/{logger},removeLogConfiguration,Removes logger configuration,w,3,x,other-noun,,FALSE-ALARM
exam3,apicurio.local,DELETE,/admin/rules/{rule},deleteGlobalRule,Delete global rule,w,2,w,yours-noun,evidence,ok
exam3,apicurio.local,DELETE,/groups/{groupId},deleteGroupById,Delete a group by the specified ID.,w,3,x,other-noun,,FALSE-ALARM
exam3,apicurio.local,DELETE,/groups/{groupId}/artifacts,deleteArtifactsInGroup,Delete artifacts in group,w,3,x,other-noun,,FALSE-ALARM
exam3,apicurio.local,DELETE,/groups/{groupId}/artifacts/{artifactId},deleteArtifact,Delete artifact,w,2,w,floor,x-pile,ok
exam3,apicurio.local,DELETE,/groups/{groupId}/artifacts/{artifactId}/rules,deleteArtifactRules,Delete artifact rules,w,2,w,floor,x-pile,ok
exam3,apicurio.local,PUT,/admin/loggers/{logger},setLogConfiguration,Set a logger's configuration,w,2,w,floor,x-pile,ok
exam3,apicurio.local,PUT,/admin/rules/{rule},updateGlobalRuleConfig,Update global rule configuration,w,2,w,yours-noun,evidence,ok
exam3,apicurio.local,PUT,/groups/{groupId}/artifacts/{artifactId},updateArtifact,Update artifact,w,2,w,floor,x-pile,ok
exam3,apicurio.local,PUT,/groups/{groupId}/artifacts/{artifactId}/owner,updateArtifactOwner,Update artifact owner,x,3,x,other-noun,,ok
exam3,apicurio.local,PUT,/groups/{groupId}/artifacts/{artifactId}/rules/{rule},updateArtifactRuleConfig,Update artifact rule configuration,w,2,w,floor,x-pile,ok
exam3,apicurio.local,PUT,/groups/{groupId}/artifacts/{artifactId}/state,updateArtifactState,Update artifact state,w,2,w,floor,x-pile,ok
exam3,apicurio.local,PUT,/groups/{groupId}/artifacts/{artifactId}/test,testUpdateArtifact,Test update artifact,r,2,w,floor,x-pile,OVER-TIGHT
exam3,apicurio.local,PUT,/groups/{groupId}/artifacts/{artifactId}/versions/{version}/meta,updateArtifactVersionMetaData,Update artifact version metadata,w,2,w,floor,x-pile,ok
exam3,apicurio.local,PUT,/groups/{groupId}/artifacts/{artifactId}/versions/{version}/state,updateArtifactVersionState,Update artifact version state,w,2,w,floor,x-pile,ok
exam3,apideck.com,DELETE,/accounting/credit-notes/{id},creditNotesDelete,Delete Credit Note,w,2,w,yours-noun,evidence,ok
exam3,apideck.com,DELETE,/accounting/customers/{id},customersDelete,Delete Customer,w,2,w,yours-noun,evidence,ok
exam3,apideck.com,DELETE,/accounting/invoices/{id},invoicesDelete,Delete Invoice,w,2,w,floor,x-pile,ok
exam3,apideck.com,DELETE,/accounting/journal-entries/{id},journalEntriesDelete,Delete Journal Entry,w,3,x,other-noun,,FALSE-ALARM
exam3,apideck.com,DELETE,/crm/activities/{id},activitiesDelete,Delete activity,w,2,w,yours-noun,evidence,ok
exam3,apideck.com,DELETE,/customer-support/customers/{id},customersDelete,Delete Customer Support Customer,w,2,w,yours-noun,evidence,ok
exam3,apideck.com,DELETE,/file-storage/folders/{id},foldersDelete,Delete Folder,w,2,w,floor,x-pile,ok
exam3,apideck.com,DELETE,/hris/employees/{id},employeesDelete,Delete Employee,w,2,w,yours-noun,evidence,ok
exam3,apideck.com,DELETE,/issue-tracking/collections/{collection_id}/tickets/{ticket_id},collectionTicketsDelete,Delete Ticket,w,2,w,yours-noun,evidence,ok
exam3,apideck.com,DELETE,/pos/orders/{id},ordersDelete,Delete Order,w,3,x,other-noun,,FALSE-ALARM
exam3,apideck.com,DELETE,/pos/tenders/{id},tendersDelete,Delete Tender,w,2,w,floor,x-pile,ok
exam3,apideck.com,DELETE,/webhook/webhooks/{id},webhooksDelete,Delete webhook subscription,w,2,w,floor,x-pile,ok
exam3,apideck.com,PATCH,/accounting/credit-notes/{id},creditNotesUpdate,Update Credit Note,w,2,w,yours-noun,evidence,ok
exam3,apideck.com,PATCH,/accounting/invoices/{id},invoicesUpdate,Update Invoice,w,2,w,floor,x-pile,ok
exam3,apideck.com,PATCH,/crm/activities/{id},activitiesUpdate,Update activity,w,2,w,yours-noun,evidence,ok
exam3,apideck.com,PATCH,/pos/modifiers/{id},modifiersUpdate,Update Modifier,w,2,w,floor,x-pile,ok
exam3,apigee.local,DELETE,/v1/projects/{project}/locations/{location}/apis/{api},Registry_DeleteApi,,w,2,w,yours-noun,evidence,ok
exam3,apigee.local,DELETE,/v1/projects/{project}/locations/{location}/apis/{api}/deployments/{deployment}:deleteRevision,Registry_DeleteApiDeploymentRevision,,w,2,w,floor,x-pile,ok
exam3,apigee.local,DELETE,/v1/projects/{project}/locations/{location}/apis/{api}/versions/{version},Registry_DeleteApiVersion,,w,2,w,floor,x-pile,ok
exam3,apigee.local,DELETE,/v1/projects/{project}/locations/{location}/apis/{api}/versions/{version}/specs/{spec},Registry_DeleteApiSpec,,w,2,w,yours-noun,evidence,ok
exam3,apigee.local,DELETE,/v1/projects/{project}/locations/{location}/apis/{api}/versions/{version}/specs/{spec}:deleteRevision,Registry_DeleteApiSpecRevision,,w,2,w,yours-noun,evidence,ok
exam3,apigee.local,DELETE,/v1/projects/{project}/locations/{location}/artifacts/{artifact},Registry_DeleteArtifact,,w,2,w,floor,x-pile,ok
exam3,apigee.local,PATCH,/v1/projects/{project}/locations/{location}/apis/{api},Registry_UpdateApi,,w,2,w,yours-noun,evidence,ok
exam3,apigee.local,PATCH,/v1/projects/{project}/locations/{location}/apis/{api}/deployments/{deployment},Registry_UpdateApiDeployment,,w,2,w,floor,x-pile,ok
exam3,apigee.local,PATCH,/v1/projects/{project}/locations/{location}/apis/{api}/versions/{version},Registry_UpdateApiVersion,,w,2,w,floor,x-pile,ok
exam3,apigee.local,PATCH,/v1/projects/{project}/locations/{location}/apis/{api}/versions/{version}/specs/{spec},Registry_UpdateApiSpec,,w,2,w,yours-noun,evidence,ok
exam3,apigee.local,PUT,/v1/projects/{project}/locations/{location}/artifacts/{artifact},Registry_ReplaceArtifact,,w,2,w,floor,x-pile,ok
exam3,apispot.io,DELETE,/batch/{id},deleteBatch,,w,2,w,floor,x-pile,ok
exam3,appcenter.ms,DELETE,/v0.1/apps/{owner_name}/{app_name},apps_delete,,w,2,w,floor,x-pile,ok
exam3,appcenter.ms,DELETE,/v0.1/apps/{owner_name}/{app_name}/analytics/events/{event_name},Analytics_EventsDelete,,w,2,w,floor,x-pile,ok
exam3,appcenter.ms,DELETE,/v0.1/apps/{owner_name}/{app_name}/api_tokens/{api_token_id},appApiTokens_delete,,w,2,w,floor,x-pile,ok
exam3,appcenter.ms,DELETE,/v0.1/apps/{owner_name}/{app_name}/avatar,apps_deleteAvatar,,w,2,w,floor,x-pile,ok
exam3,appcenter.ms,DELETE,/v0.1/apps/{owner_name}/{app_name}/crash_groups/{crash_group_id}/crashes/{crash_id},crashes_delete,,w,2,w,floor,x-pile,ok
exam3,appcenter.ms,DELETE,/v0.1/apps/{owner_name}/{app_name}/deployments/{deployment_name}/releases,codePushDeploymentReleases_delete,,w,2,w,floor,x-pile,ok
exam3,appcenter.ms,DELETE,/v0.1/apps/{owner_name}/{app_name}/distribution_stores/{store_name}/releases/{release_id},storeReleases_delete,,x,2,w,floor,x-pile,LEAK
exam3,appcenter.ms,DELETE,/v0.1/apps/{owner_name}/{app_name}/errors/errorGroups/{errorGroupId}/errors/{errorId},Errors_DeleteError,,w,2,w,floor,x-pile,ok
exam3,appcenter.ms,DELETE,/v0.1/apps/{owner_name}/{app_name}/repo_config,repositoryConfigurations_delete,,w,2,w,yours-noun,evidence,ok
exam3,appcenter.ms,DELETE,/v0.1/user/devices/{device_udid},devices_removeUserDevice,,w,3,x,other-noun,,FALSE-ALARM
exam3,appcenter.ms,PATCH,/v0.1/apps/{owner_name}/{app_name}/distribution_stores/{store_name},stores_patch,,w,2,w,floor,x-pile,ok
exam3,appcenter.ms,PATCH,/v0.1/apps/{owner_name}/{app_name}/errors/errorGroups/{errorGroupId},Errors_UpdateState,,w,2,w,floor,x-pile,ok
exam3,appcenter.ms,PATCH,/v0.1/orgs/{org_name}/invitations/{email},orgInvitations_update,,x,3,x,other-noun,,ok
exam3,appcenter.ms,PATCH,/v0.1/orgs/{org_name}/teams/{team_name},teams_update,,w,3,x,other-noun,,FALSE-ALARM
exam3,appcenter.ms,PUT,/v0.1/apps/{owner_name}/{app_name}/releases/{release_id},releases_updateDetails,,w,2,w,floor,x-pile,ok
exam3,appcenter.ms,PUT,/v0.1/apps/{owner_name}/{app_name}/test_runs/{test_run_id}/stop,test_stopTestRun,,w,3,x,live-verb,,FALSE-ALARM
exam3,apple.com,DELETE,/v1/appScreenshotSets/{id},appScreenshotSets-delete_instance,,w,2,w,floor,x-pile,ok
exam3,apple.com,DELETE,/v1/appStoreVersionPhasedReleases/{id},appStoreVersionPhasedReleases-delete_instance,,w,3,x,other-noun,,FALSE-ALARM
exam3,apple.com,DELETE,/v1/appStoreVersions/{id},appStoreVersions-delete_instance,,w,3,x,other-noun,,FALSE-ALARM
exam3,apple.com,DELETE,/v1/betaAppLocalizations/{id},betaAppLocalizations-delete_instance,,w,2,w,floor,x-pile,ok
exam3,apple.com,DELETE,/v1/betaBuildLocalizations/{id},betaBuildLocalizations-delete_instance,,w,2,w,floor,x-pile,ok
exam3,apple.com,DELETE,/v1/betaGroups/{id},betaGroups-delete_instance,,w,3,x,other-noun,,FALSE-ALARM
exam3,apple.com,DELETE,/v1/betaTesters/{id},betaTesters-delete_instance,,x,2,w,floor,x-pile,LEAK
exam3,apple.com,DELETE,/v1/users/{id},users-delete_instance,,x,3,x,other-noun,,ok
exam3,apple.com,PATCH,/v1/betaGroups/{id},betaGroups-update_instance,,w,3,x,other-noun,,FALSE-ALARM
exam3,apple.com,PATCH,/v1/buildBetaDetails/{id},buildBetaDetails-update_instance,,w,2,w,floor,x-pile,ok
exam3,apple.com,PATCH,/v1/builds/{id},builds-update_instance,,w,2,w,floor,x-pile,ok
exam3,apple.com,PATCH,/v1/bundleIdCapabilities/{id},bundleIdCapabilities-update_instance,,w,2,w,floor,x-pile,ok
exam3,apple.com,PATCH,/v1/bundleIds/{id},bundleIds-update_instance,,w,2,w,floor,x-pile,ok
exam3,apple.com,PATCH,/v1/devices/{id},devices-update_instance,,w,2,w,floor,x-pile,ok
exam3,apple.com,PATCH,/v1/gameCenterEnabledVersions/{id}/relationships/compatibleVersions,gameCenterEnabledVersions-compatibleVersions-replace_to_many_relationship,,w,2,w,floor,x-pile,ok
exam3,apple.com,PATCH,/v1/routingAppCoverages/{id},routingAppCoverages-update_instance,,w,2,w,floor,x-pile,ok
exam3,appveyor.com,DELETE,/builds/{accountName}/{projectSlug}/{buildVersion},cancelBuild,Cancel build,w,3,x,live-verb,,FALSE-ALARM
exam3,appveyor.com,DELETE,/environments/{deploymentEnvironmentId},deleteEnvironment,Delete environment,w,2,w,yours-noun,evidence,ok
exam3,appveyor.com,DELETE,/projects/{accountName}/{projectSlug},deleteProject,Delete project,w,2,w,floor,x-pile,ok
exam3,appveyor.com,DELETE,/projects/{accountName}/{projectSlug}/buildcache,deleteProjectBuildCache,Delete project build cache,w,2,w,floor,x-pile,ok
exam3,appveyor.com,DELETE,/roles/{roleId},deleteRole,Delete role,w,3,x,other-noun,,FALSE-ALARM
exam3,appveyor.com,DELETE,/users/{userId},deleteUser,Delete user,x,3,x,other-noun,,ok
exam3,appveyor.com,PUT,/builds,reRunBuild,Re-run build,x,3,x,live-verb,,ok
exam3,appveyor.com,PUT,/collaborators,updateCollaborator,Update collaborator,x,3,x,other-noun,,ok
exam3,appveyor.com,PUT,/environments,updateEnvironment,Update environment,w,2,w,yours-noun,evidence,ok
exam3,appveyor.com,PUT,/projects/{accountName}/{projectSlug}/settings/build-number,updateProjectBuildNumber,Update project build number,w,2,w,floor,x-pile,ok
exam3,appveyor.com,PUT,/projects/{accountName}/{projectSlug}/settings/environment-variables,updateProjectEnvironmentVariables,Update project environment variables,w,2,w,floor,x-pile,ok
exam3,appveyor.com,PUT,/roles,updateRole,Update role,w,3,x,other-noun,,FALSE-ALARM
exam3,appwrite.io,DELETE,/account/sessions/{sessionId},accountDeleteSession,Delete Account Session,w,3,x,other-noun,,FALSE-ALARM
exam3,appwrite.io,DELETE,/database/collections/{collectionId}/documents/{documentId},databaseDeleteDocument,Delete Document,w,2,w,floor,x-pile,ok
exam3,appwrite.io,DELETE,/database/collections/{collectionId}/documents/{documentId},databaseDeleteDocument,Delete Document,w,2,w,floor,x-pile,ok
exam3,appwrite.io,DELETE,/functions/{functionId},functionsDelete,Delete Function,w,2,w,yours-noun,evidence,ok
exam3,appwrite.io,DELETE,/storage/files/{fileId},storageDeleteFile,Delete File,w,2,w,floor,x-pile,ok
exam3,appwrite.io,DELETE,/teams/{teamId},teamsDelete,Delete Team,w,3,x,other-noun,,FALSE-ALARM
exam3,appwrite.io,DELETE,/users/{userId}/sessions/{sessionId},usersDeleteSession,Delete User Session,x,3,x,other-noun,,ok
exam3,appwrite.io,PATCH,/account/name,accountUpdateName,Update Account Name,w,2,w,floor,x-pile,ok
exam3,appwrite.io,PATCH,/account/password,accountUpdatePassword,Update Account Password,w,3,x,other-noun,,FALSE-ALARM
exam3,appwrite.io,PATCH,/account/password,accountUpdatePassword,Update Account Password,w,3,x,other-noun,,FALSE-ALARM
exam3,appwrite.io,PATCH,/database/collections/{collectionId}/documents/{documentId},databaseUpdateDocument,Update Document,w,2,w,floor,x-pile,ok
exam3,appwrite.io,PATCH,/database/collections/{collectionId}/documents/{documentId},databaseUpdateDocument,Update Document,w,2,w,floor,x-pile,ok
exam3,appwrite.io,PATCH,/teams/{teamId}/memberships/{membershipId}/status,teamsUpdateMembershipStatus,Update Team Membership Status,x,3,x,other-noun,,ok
exam3,appwrite.io,PATCH,/users/{userId}/prefs,usersUpdatePrefs,Update User Preferences,w,3,x,other-noun,,FALSE-ALARM
exam3,appwrite.io,PATCH,/users/{userId}/verification,usersUpdateVerification,Update Email Verification,w,3,x,other-noun,,FALSE-ALARM
exam3,appwrite.io,PUT,/database/collections/{collectionId},databaseUpdateCollection,Update Collection,w,2,w,yours-noun,evidence,ok
exam3,asana.com,DELETE,/attachments/{attachment_gid},deleteAttachment,Delete an attachment,w,2,w,yours-noun,evidence,ok
exam3,asana.com,DELETE,/goals/{goal_gid},deleteGoal,Delete a goal,w,2,w,yours-noun,evidence,ok
exam3,asana.com,DELETE,/portfolios/{portfolio_gid},deletePortfolio,Delete a portfolio,w,2,w,floor,x-pile,ok
exam3,asana.com,DELETE,/projects/{project_gid},deleteProject,Delete a project,w,2,w,floor,x-pile,ok
exam3,asana.com,DELETE,/sections/{section_gid},deleteSection,Delete a section,w,2,w,floor,x-pile,ok
exam3,asana.com,DELETE,/status_updates/{status_gid},deleteStatus,Delete a status update,w,2,w,floor,x-pile,ok
exam3,asana.com,DELETE,/tags/{tag_gid},deleteTag,Delete a tag,w,2,w,yours-noun,evidence,ok
exam3,asana.com,DELETE,/tasks/{task_gid},deleteTask,Delete a task,w,2,w,yours-noun,evidence,ok
exam3,asana.com,PUT,/goal_relationships/{goal_relationship_gid},updateGoalRelationship,Update a goal relationship,w,3,x,other-noun,,FALSE-ALARM
exam3,asana.com,PUT,/goals/{goal_gid},updateGoal,Update a goal,w,2,w,yours-noun,evidence,ok
exam3,asana.com,PUT,/portfolios/{portfolio_gid},updatePortfolio,Update a portfolio,w,2,w,floor,x-pile,ok
exam3,asana.com,PUT,/project_briefs/{project_brief_gid},updateProjectBrief,Update a project brief,w,2,w,floor,x-pile,ok
exam3,asana.com,PUT,/sections/{section_gid},updateSection,Update a section,w,2,w,floor,x-pile,ok
exam3,asana.com,PUT,/tasks/{task_gid},updateTask,Update a task,w,2,w,yours-noun,evidence,ok
exam3,asana.com,PUT,/teams,updateTeam,Update a team,w,3,x,other-noun,,FALSE-ALARM
exam3,asana.com,PUT,/workspaces/{workspace_gid},updateWorkspace,Update a workspace,w,2,w,yours-noun,evidence,ok
exam3,atlassian.com,DELETE,/rest/api/3/dashboard/{id},deleteDashboard,Delete dashboard,w,2,w,floor,x-pile,ok
exam3,atlassian.com,DELETE,/rest/api/3/filter/{id},deleteFilter,Delete filter,w,2,w,yours-noun,evidence,ok
exam3,atlassian.com,DELETE,/rest/api/3/issue/{issueIdOrKey}/watchers,removeWatcher,Delete watcher,x,3,x,other-noun,,ok
exam3,atlassian.com,DELETE,/rest/api/3/issuetypescheme/{issueTypeSchemeId}/issuetype/{issueTypeId},removeIssueTypeFromIssueTypeScheme,Remove issue type from issue type scheme,w,3,x,other-noun,,FALSE-ALARM
exam3,atlassian.com,DELETE,/rest/api/3/permissionscheme/{schemeId}/permission/{permissionId},deletePermissionSchemeEntity,Delete permission scheme grant,x,3,x,other-noun,,ok
exam3,atlassian.com,DELETE,/rest/api/3/project/{projectIdOrKey},deleteProject,Delete project,w,2,w,floor,x-pile,ok
