set,vendor,method,operationId,path,summary,truth,predicted,rule,floor,verdict,previous_predicted,previous_verdict
exam3,motaword.com,PUT,updateGlossary,/projects/{projectId}/glossaries/{glossaryId},Update a glossary,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,motaword.com,PUT,updateStyleGuide,/projects/{projectId}/styleguides/{styleGuideId},Update a style guide,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,motaword.com,PUT,updateSubscriptionPaymentMethod,/continuous_projects/{id}/subscription/payment,Update subscription payment method for continuous project,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,motaword.com,PUT,updateTranslationMemoryUnit,/strings,Update string translation,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,n-auth.com,DELETE,deleteGlobalAttribute,/attributes/{attributekey},Delete specific global attribute,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,n-auth.com,DELETE,deleteGlobalAttributes,/attributes/,Delete all global attributes,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,n-auth.com,DELETE,deleteServerPrivilegedAttribute,/servers/{serverid}/privilegedattributes/{attributekey},Delete specific privileged attribute of a specific server,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,n-auth.com,DELETE,deleteServerPrivilegedAttributes,/servers/{serverid}/privilegedattributes/,Delete all privileged attributes of a specific server,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,n-auth.com,DELETE,deleteUserAttribute,/servers/{serverid}/users/{userid}/attributes/{attributekey},Delete specific attribute of a specific user,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,n-auth.com,DELETE,deleteUserAttributes,/servers/{serverid}/users/{userid}/attributes/,Delete all attributes of a specific user,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,n-auth.com,PUT,updateServerPrivilegedAttributes,/servers/{serverid}/privilegedattributes/,Update privileged specified attributes of a specific server,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,naviplancentral.com,DELETE,Accounts_DeleteAccountHoldingByAccountidId,/api/Accounts/{accountId}/Holdings/{id},,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,naviplancentral.com,DELETE,Accounts_DeleteSavingsStrategiesByAccountid,/api/Accounts/{accountId}/SavingsStrategies,,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,naviplancentral.com,DELETE,Accounts_DeleteSavingsStrategyByAccountidId,/api/Accounts/{accountId}/SavingsStrategies/{id},,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,naviplancentral.com,DELETE,EducationGoals_DeleteByEducationgoalidId,/api/EducationGoals/{educationGoalId}/Expenses/{id},,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,naviplancentral.com,DELETE,EducationGoals_DeleteById,/api/EducationGoals/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,naviplancentral.com,DELETE,Expenses_DeleteById,/api/Expenses/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,naviplancentral.com,DELETE,FactFinders_DeleteById,/api/FactFinders/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,naviplancentral.com,DELETE,Incomes_DeleteById,/api/Incomes/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,naviplancentral.com,DELETE,LifestyleAssets_DeleteById,/api/LifestyleAssets/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,naviplancentral.com,DELETE,RealEstateAssets_DeleteById,/api/RealEstateAssets/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,naviplancentral.com,DELETE,RetirementGoals_DeleteById,/api/RetirementGoals/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,naviplancentral.com,PUT,Accounts_PutByIdModel,/api/Accounts/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,naviplancentral.com,PUT,Accounts_PutHoldingsByAccountidHoldings,/api/Accounts/{accountId}/Holdings,,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,naviplancentral.com,PUT,Accounts_PutSavingsStrategyByAccountidIdSavingsstrategy,/api/Accounts/{accountId}/SavingsStrategies/{id},,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,naviplancentral.com,PUT,CriticalIllnessInsurancePolicies_PutByIdModel,/api/CriticalIllnessInsurancePolicies/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,naviplancentral.com,PUT,DefinedBenefitPensions_PutDefinedBenefitPensionByIdModel,/api/DefinedBenefitPensions/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,naviplancentral.com,PUT,EducationGoals_PutByEducationgoalidIdModel,/api/EducationGoals/{educationGoalId}/Expenses/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,naviplancentral.com,PUT,EducationGoals_PutByIdModel,/api/EducationGoals/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,naviplancentral.com,PUT,Expenses_PutByIdModel,/api/Expenses/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,naviplancentral.com,PUT,FactFinderModules_PutByModelFactfinderidId,/api/FactFinders/{factFinderId}/Modules/{id},,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,naviplancentral.com,PUT,Liabilities_PutByIdModel,/api/Liabilities/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,naviplancentral.com,PUT,LifeInsurancePolicies_PutSubaccountByLifeinsurancepolicyidIdModel,/api/LifeInsurancePolicies/{lifeInsurancePolicyId}/Subaccounts/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,naviplancentral.com,PUT,LongTermCareInsurancePolicies_PutByIdModel,/api/LongTermCareInsurancePolicies/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,naviplancentral.com,PUT,RealEstateAssets_PutByIdModel,/api/RealEstateAssets/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,nbg.gr,DELETE,,/account-access-consents/{consentId},Delete Account Access Consents,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,nbg.gr,DELETE,,/sandbox/{sandboxId},Delete Sandbox,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,nbg.gr,PUT,,/sandbox,Import Sandbox,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,ndhm.gov.in,DELETE,deleteAccountUsingDELETE,/v1/account/profile,Delete account,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,ndhm.gov.in,DELETE,deleteTagUsingDELETE,/v1/ha/tags,Delete tag against HealthId.,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,netbox.dev,DELETE,dcim_cables_bulk_delete,/dcim/cables/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,netbox.dev,DELETE,dcim_console-ports_bulk_delete,/dcim/console-ports/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netbox.dev,DELETE,dcim_module-types_delete,/dcim/module-types/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,netbox.dev,DELETE,dcim_power-feeds_bulk_delete,/dcim/power-feeds/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,netbox.dev,DELETE,dcim_racks_bulk_delete,/dcim/racks/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netbox.dev,DELETE,extras_saved-filters_bulk_delete,/extras/saved-filters/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netbox.dev,DELETE,ipam_asns_bulk_delete,/ipam/asns/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netbox.dev,DELETE,ipam_asns_delete,/ipam/asns/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netbox.dev,DELETE,ipam_roles_bulk_delete,/ipam/roles/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netbox.dev,DELETE,tenancy_contact-roles_bulk_delete,/tenancy/contact-roles/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netbox.dev,DELETE,users_tokens_delete,/users/tokens/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netbox.dev,PATCH,circuits_providers_partial_update,/circuits/providers/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netbox.dev,PATCH,dcim_device-types_partial_update,/dcim/device-types/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,netbox.dev,PATCH,dcim_front-port-templates_partial_update,/dcim/front-port-templates/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netbox.dev,PATCH,dcim_front-ports_partial_update,/dcim/front-ports/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,netbox.dev,PATCH,dcim_power-feeds_bulk_partial_update,/dcim/power-feeds/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,netbox.dev,PATCH,dcim_virtual-device-contexts_partial_update,/dcim/virtual-device-contexts/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netbox.dev,PATCH,extras_webhooks_partial_update,/extras/webhooks/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,netbox.dev,PATCH,ipam_aggregates_partial_update,/ipam/aggregates/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netbox.dev,PATCH,ipam_ip-ranges_bulk_partial_update,/ipam/ip-ranges/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,netbox.dev,PATCH,ipam_service-templates_bulk_partial_update,/ipam/service-templates/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netbox.dev,PATCH,virtualization_virtual-machines_bulk_partial_update,/virtualization/virtual-machines/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,netbox.dev,PUT,extras_webhooks_update,/extras/webhooks/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,netbox.dev,PUT,tenancy_contact-roles_update,/tenancy/contact-roles/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netboxdemo.com,DELETE,dcim_cables_delete,/dcim/cables/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netboxdemo.com,DELETE,dcim_device-bays_delete,/dcim/device-bays/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netboxdemo.com,DELETE,dcim_rear-ports_delete,/dcim/rear-ports/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,netboxdemo.com,DELETE,extras_config-contexts_delete,/extras/config-contexts/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netboxdemo.com,DELETE,virtualization_clusters_delete,/virtualization/clusters/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netboxdemo.com,PATCH,dcim_front-port-templates_partial_update,/dcim/front-port-templates/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,netboxdemo.com,PATCH,dcim_sites_partial_update,/dcim/sites/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netboxdemo.com,PATCH,dcim_virtual-chassis_partial_update,/dcim/virtual-chassis/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netboxdemo.com,PATCH,extras_graphs_partial_update,/extras/graphs/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netboxdemo.com,PATCH,ipam_services_partial_update,/ipam/services/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,netboxdemo.com,PATCH,ipam_vrfs_partial_update,/ipam/vrfs/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,netboxdemo.com,PUT,dcim_cables_update,/dcim/cables/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,netboxdemo.com,PUT,dcim_console-ports_update,/dcim/console-ports/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,netboxdemo.com,PUT,dcim_console-server-port-templates_update,/dcim/console-server-port-templates/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,netboxdemo.com,PUT,dcim_console-server-ports_update,/dcim/console-server-ports/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netboxdemo.com,PUT,dcim_device-bay-templates_update,/dcim/device-bay-templates/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netboxdemo.com,PUT,dcim_power-feeds_update,/dcim/power-feeds/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netboxdemo.com,PUT,dcim_power-outlet-templates_update,/dcim/power-outlet-templates/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netboxdemo.com,PUT,dcim_power-panels_update,/dcim/power-panels/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netboxdemo.com,PUT,dcim_rack-reservations_update,/dcim/rack-reservations/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netboxdemo.com,PUT,dcim_rear-ports_update,/dcim/rear-ports/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netboxdemo.com,PUT,dcim_regions_update,/dcim/regions/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,netboxdemo.com,PUT,ipam_services_update,/ipam/services/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netboxdemo.com,PUT,virtualization_interfaces_update,/virtualization/interfaces/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netlicensing.io,DELETE,deleteToken,/token/{tokenNumber},Delete token,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,netlify.com,DELETE,deleteDeploy,/deploys/{deploy_id},,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,netlify.com,DELETE,deleteDeployKey,/deploy_keys/{key_id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netlify.com,DELETE,deleteEnvVar,/accounts/{account_id}/env/{key},,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,netlify.com,DELETE,deleteSiteBuildHook,/sites/{site_id}/build_hooks/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netlify.com,PATCH,setEnvVarValue,/accounts/{account_id}/env/{key},,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,netlify.com,PUT,rollbackSiteDeploy,/sites/{site_id}/rollback,,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,netlify.com,PUT,updateAccount,/accounts/{account_id},,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,netlify.com,PUT,updateEnvVar,/accounts/{account_id}/env/{key},,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,netlify.com,PUT,updateSiteBuildHook,/sites/{site_id}/build_hooks/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netlify.com,PUT,updateSiteDeploy,/sites/{site_id}/deploys/{deploy_id},,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,netlify.com,PUT,updateSplitTest,/sites/{site_id}/traffic_splits/{split_test_id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,netlify.com,PUT,uploadDeployFile,/deploys/{deploy_id}/files/{path},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,netlify.com,PUT,uploadDeployFunction,/deploys/{deploy_id}/functions/{name},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,nexmo.com,DELETE,UnliWithoutApplicationnkApplication,/{provider}/{external_id}/applications/{application_id},Unlink application from an account,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,nexmo.com,DELETE,cancel-report,/v2/reports/{report_id},Cancel the execution of a report,w,x,live-verb,false,FALSE-ALARM,x,FALSE-ALARM
exam2,nexmo.com,DELETE,revokeAPISecret,/accounts/{api_key}/secrets/{secret_id},Revoke an API Secret,w,x,live-verb,false,FALSE-ALARM,x,FALSE-ALARM
exam2,nexmo.com,PATCH,UpdateMessengerAccount,/messenger/{external_id},Update a Messenger account,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,nexmo.com,PATCH,modifySubaccount,/{api_key}/subaccounts/{subaccount_key},Modify a subaccount,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,nexmo.com,PUT,updateUser,/users/{user_id},Update a user,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,noosh.com,PUT,putShipmentLocation,/v1/workgroups/{workgroup_id}/projects/{project_id}/shipments/{shipment_id}/locations/{location_id},Update a specific shipment location,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,noosh.com,PUT,putWorkgroup,/v1/workgroups/{workgroup_id}/detail,Update a specific Workgroup,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,nordigen.com,DELETE,delete EUA by id v2,/api/v2/agreements/enduser/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,nordigen.com,DELETE,delete requisition by id v2,/api/v2/requisitions/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,nordigen.com,DELETE,payments_creditors_destroy,/api/v2/payments/creditors/{id}/,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
holdout5,notion,PATCH,update-page-markdown,/v1/pages/{page_id}/markdown,Update a page's content as Markdown,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
holdout5,notion,POST,move-page,/v1/pages/{page_id}/move,Move a page,w,x,floor,true,FALSE-ALARM,x,FALSE-ALARM
exam3,npr.org,DELETE,deleteUser,/v2/user,Delete the user's account,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,npr.org,PUT,updateStations,/v2/stations,Update the logged-in user's favorite station(s),w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,onsched.com,DELETE,,/setup/v1/locations/{id}/services,Delete Linked Services,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,onsched.com,DELETE,,/setup/v1/calendars/{id},Delete Calendar,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,onsched.com,DELETE,,/setup/v1/locations/{id}/deleteallimages,Delete All Location Images,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,onsched.com,DELETE,,/setup/v1/resourcegroups/{id},Delete Resource Group,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,onsched.com,DELETE,,/setup/v1/resources/{id}/deleteimage,Delete Resource Image,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,onsched.com,PUT,,/consumer/v1/appointments/{id}/noshow,Set NoShow Status,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,onsched.com,PUT,,/setup/v1/locations/{id}/settings/scope/{settingsScope},Update Location Scope,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,onsched.com,PUT,,/setup/v1/resources/{id}/services,Update Linked Services,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,onsched.com,PUT,,/setup/v1/calendars/{id},Update Calendar,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,onsched.com,PUT,,/setup/v1/calendars/{id}/recover,Recover Calendar,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,onsched.com,PUT,,/setup/v1/companies,Update Company,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,onsched.com,PUT,,/setup/v1/locations/{id}/appointmentreminders,Update Reminders,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,onsched.com,PUT,,/setup/v1/resourcegroups/{id},Update Resource Group,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,onsched.com,PUT,,/setup/v1/resources/allocations/{id},Update Allocation,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,openai.com,DELETE,deleteModel,/models/{model},Delete a fine-tuned model. You must have the Owner role in your organization.,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,openbanking.org.uk,DELETE,DeleteAccountAccessConsentsConsentId,/account-access-consents/{ConsentId},Delete Account Access Consents,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,openbanking.org.uk,DELETE,DeleteFundsConfirmationConsentsConsentId,/funds-confirmation-consents/{ConsentId},Delete Funds Confirmation Consent,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,openbankingproject.ch,DELETE,deleteSigningBasket,/v1/signing-baskets/{basketId},Delete the signing basket,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,openchannel.io,DELETE,,/apps/{appId}/versions/{version},Removes AppVersion,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,openchannel.io,PATCH,,/developerAccounts/{developerAccountId},Updates the developer account fields,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,openchannel.io,PATCH,,/developers/{developerId},Updates the developer fields,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,openchannel.io,PATCH,,/users/{userId},Updates user fields,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,openstf.io,DELETE,deleteUserDeviceBySerial,/user/devices/{serial},Delete User Device,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,openstf.io,DELETE,remoteDisconnectUserDeviceBySerial,/user/devices/{serial}/remoteConnect,Remote Disconnect,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,opensuse.org,DELETE,,/attribute/{namespace},Delete an attribute namespace and all attributes below.,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,opensuse.org,DELETE,,/attribute/{namespace}/_meta,Delete an attribute namespace and all attributes below.,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,opensuse.org,DELETE,,/distributions/{distribution_id},Delete a distribution.,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,opensuse.org,DELETE,,/issue_trackers/{issue_tracker_name},Delete an issue tracker.,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,opensuse.org,DELETE,,/request/{id},Delete a given request.,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,opensuse.org,PUT,,/attribute/{namespace}/{attribute_name}/_meta,Change attribute data. Create an attribute if it doesn't exist.,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
