provider,method,path,operationId,summary,class,step,rule,flag
digitalocean,PUT,/v2/gen-ai/workspaces/{workspace_uuid}/agents,genai_update_agents_workspace,Move Agents to a Workspace,w,2,floor,x-pile
digitalocean,GET,/v2/gen-ai/workspaces/{workspace_uuid}/evaluation_test_cases,genai_list_evaluation_test_cases_by_workspace,List Evaluation Test Cases by Workspace,r,1,method,
digitalocean,POST,/v1/chat/completions,inference_create_chat_completion,Create a model response for the given chat conversation,x,3,floor,
digitalocean,POST,/v1/messages,inference_create_messages,Create the next assistant message,x,3,floor,
digitalocean,POST,/v1/embeddings,inference_create_embedding,Create embedding,x,3,floor,
digitalocean,POST,/api/v1/chat/completions,agentInference_create_chat_completion,Create a model response for the given chat conversation,x,3,floor,
digitalocean,POST,/v1/images/generations,inference_create_image,Generate images from text prompts,x,3,floor,
digitalocean,GET,/v1/models,inference_list_models,List available models,r,1,method,
digitalocean,POST,/v1/responses,inference_create_response,Send Prompt to a Model Using the Responses API,x,3,floor,
digitalocean,POST,/v1/async-invoke,inference_create_async_invoke,"Generate Image, Audio, or Text-to-Speech Using fal Models",x,3,floor,
digitalocean,POST,/v1/batches/files,inference_create_batch_file,Create a Batch Inference Input File,x,3,floor,
digitalocean,PUT,/<upload_url>,inference_upload_batch_file,Upload a Batch Inference Input File,w,2,floor,x-pile
digitalocean,GET,/v1/batches,inference_list_batches,List Batch Inference Jobs,r,1,method,
digitalocean,POST,/v1/batches,inference_create_batch,Create a Batch Inference Job,x,3,floor,
digitalocean,GET,/v1/batches/{batch_id},inference_get_batch,Retrieve a Batch Inference Job,r,1,method,
digitalocean,GET,/v1/batches/{batch_id}/results,inference_get_batch_results,Get Batch Inference Results Download Links,r,1,method,
digitalocean,POST,/v1/batches/{batch_id}/cancel,inference_cancel_batch,Cancel a Batch Inference Job,x,3,floor,
jira,GET,/rest/api/2/announcementBanner,getBanner,Get announcement banner configuration,r,1,method,
jira,PUT,/rest/api/2/announcementBanner,setBanner,Update announcement banner configuration,w,2,floor,x-pile
jira,POST,/rest/api/2/app/field/context/configuration/list,getCustomFieldsConfigurations,Bulk get custom field configurations,r,1,read-verb,
jira,POST,/rest/api/2/app/field/value,updateMultipleCustomFieldValues,Update custom fields,x,3,floor,
jira,GET,/rest/api/2/app/field/{fieldIdOrKey}/context/configuration,getCustomFieldConfiguration,Get custom field configurations,r,1,method,
jira,PUT,/rest/api/2/app/field/{fieldIdOrKey}/context/configuration,updateCustomFieldConfiguration,Update custom field configurations,w,2,yours-noun,evidence
jira,PUT,/rest/api/2/app/field/{fieldIdOrKey}/value,updateCustomFieldValue,Update custom field value,w,2,yours-noun,evidence
jira,GET,/rest/api/2/application-properties,getApplicationProperty,Get application property,r,1,method,
jira,GET,/rest/api/2/application-properties/advanced-settings,getAdvancedSettings,Get advanced settings,r,1,method,
jira,PUT,/rest/api/2/application-properties/{id},setApplicationProperty,Set application property,w,2,floor,x-pile
jira,GET,/rest/api/2/applicationrole,getAllApplicationRoles,Get all application roles,r,1,method,
jira,GET,/rest/api/2/applicationrole/{key},getApplicationRole,Get application role,r,1,method,
jira,GET,/rest/api/2/attachment/content/{id},getAttachmentContent,Get attachment content,r,1,method,
jira,GET,/rest/api/2/attachment/meta,getAttachmentMeta,Get Jira attachment settings,r,1,method,
jira,GET,/rest/api/2/attachment/thumbnail/{id},getAttachmentThumbnail,Get attachment thumbnail,r,1,method,
jira,GET,/rest/api/2/attachment/{id},getAttachment,Get attachment metadata,r,1,method,
jira,DELETE,/rest/api/2/attachment/{id},removeAttachment,Delete attachment,x,3,other-noun,
jira,GET,/rest/api/2/attachment/{id}/expand/human,expandAttachmentForHumans,Get all metadata for an expanded attachment,r,1,method,
jira,GET,/rest/api/2/attachment/{id}/expand/raw,expandAttachmentForMachines,Get contents metadata for an expanded attachment,r,1,method,
jira,GET,/rest/api/2/auditing/record,getAuditRecords,Get audit records,r,1,method,
jira,GET,/rest/api/2/avatar/{type}/system,getAllSystemAvatars,Get system avatars by type,r,1,method,
jira,POST,/rest/api/2/changelog/bulkfetch,getBulkChangelogs,Bulk fetch changelogs,r,1,read-verb,
jira,GET,/rest/api/2/classification-levels,getAllUserDataClassificationLevels,Get all classification levels,r,1,method,
jira,POST,/rest/api/2/comment/list,getCommentsByIds,Get comments by IDs,r,1,read-verb,
jira,GET,/rest/api/2/comment/{commentId}/properties,getCommentPropertyKeys,Get comment property keys,r,1,method,
jira,GET,/rest/api/2/comment/{commentId}/properties/{propertyKey},getCommentProperty,Get comment property,r,1,method,
jira,PUT,/rest/api/2/comment/{commentId}/properties/{propertyKey},setCommentProperty,Set comment property,w,2,floor,x-pile
jira,DELETE,/rest/api/2/comment/{commentId}/properties/{propertyKey},deleteCommentProperty,Delete comment property,w,2,yours-noun,evidence
jira,GET,/rest/api/2/component,findComponentsForProjects,Find components for projects,r,1,method,
jira,POST,/rest/api/2/component,createComponent,Create component,x,3,floor,
jira,GET,/rest/api/2/component/{id},getComponent,Get component,r,1,method,
jira,PUT,/rest/api/2/component/{id},updateComponent,Update component,w,2,floor,x-pile
jira,DELETE,/rest/api/2/component/{id},deleteComponent,Delete component,w,2,floor,x-pile
jira,GET,/rest/api/2/component/{id}/relatedIssueCounts,getComponentRelatedIssues,Get component issues count,r,1,method,
jira,GET,/rest/api/2/config/fieldschemes,getFieldAssociationSchemes,Get field schemes,r,1,method,
jira,POST,/rest/api/2/config/fieldschemes,createFieldAssociationScheme,Create field scheme,x,3,floor,
jira,PUT,/rest/api/2/config/fieldschemes/fields,updateFieldsAssociatedWithSchemes,Update fields associated with field schemes,w,2,floor,x-pile
jira,DELETE,/rest/api/2/config/fieldschemes/fields,removeFieldsAssociatedWithSchemes,Remove fields associated with field schemes,x,3,other-noun,
jira,PUT,/rest/api/2/config/fieldschemes/fields/parameters,updateFieldAssociationSchemeItemParameters,Update field parameters,x,3,other-noun,
jira,DELETE,/rest/api/2/config/fieldschemes/fields/parameters,removeFieldAssociationSchemeItemParameters,Remove field parameters,x,3,other-noun,
jira,GET,/rest/api/2/config/fieldschemes/projects,getProjectsWithFieldSchemes,Get projects with field schemes,r,1,method,
jira,PUT,/rest/api/2/config/fieldschemes/projects,associateProjectsToFieldAssociationSchemes,Associate projects to field schemes,w,2,yours-noun,evidence
jira,GET,/rest/api/2/config/fieldschemes/{id},getFieldAssociationSchemeById,Get field scheme,r,1,method,
jira,PUT,/rest/api/2/config/fieldschemes/{id},updateFieldAssociationScheme,Update field scheme,x,3,other-noun,
jira,DELETE,/rest/api/2/config/fieldschemes/{id},deleteFieldAssociationScheme,Delete a field scheme,x,3,other-noun,
jira,POST,/rest/api/2/config/fieldschemes/{id}/clone,cloneFieldAssociationScheme,Clone field scheme,x,3,floor,
jira,GET,/rest/api/2/config/fieldschemes/{id}/fields,searchFieldAssociationSchemeFields,Search field scheme fields,r,1,method,
jira,GET,/rest/api/2/config/fieldschemes/{id}/fields/{fieldId}/parameters,getFieldAssociationSchemeItemParameters,Get field parameters,r,1,method,
jira,GET,/rest/api/2/config/fieldschemes/{id}/projects,searchFieldAssociationSchemeProjects,Search field scheme projects,r,1,method,
jira,GET,/rest/api/2/configuration,getConfiguration,Get global settings,r,1,method,
jira,GET,/rest/api/2/configuration/timetracking,getSelectedTimeTrackingImplementation,Get selected time tracking provider,r,1,method,
jira,PUT,/rest/api/2/configuration/timetracking,selectTimeTrackingImplementation,Select time tracking provider,w,2,floor,x-pile
jira,GET,/rest/api/2/configuration/timetracking/list,getAvailableTimeTrackingImplementations,Get all time tracking providers,r,1,method,
jira,GET,/rest/api/2/configuration/timetracking/options,getSharedTimeTrackingConfiguration,Get time tracking settings,r,1,method,
jira,PUT,/rest/api/2/configuration/timetracking/options,setSharedTimeTrackingConfiguration,Set time tracking settings,w,2,floor,x-pile
jira,GET,/rest/api/2/customFieldOption/{id},getCustomFieldOption,Get custom field option,r,1,method,
jira,GET,/rest/api/2/dashboard,getAllDashboards,Get all dashboards,r,1,method,
jira,POST,/rest/api/2/dashboard,createDashboard,Create dashboard,x,3,floor,
jira,PUT,/rest/api/2/dashboard/bulk/edit,bulkEditDashboards,Bulk edit dashboards,w,2,yours-noun,evidence
jira,GET,/rest/api/2/dashboard/gadgets,getAllAvailableDashboardGadgets,Get available gadgets,r,1,method,
jira,GET,/rest/api/2/dashboard/search,getDashboardsPaginated,Search for dashboards,r,1,method,
jira,GET,/rest/api/2/dashboard/{dashboardId}/gadget,getAllGadgets,Get gadgets,r,1,method,
jira,POST,/rest/api/2/dashboard/{dashboardId}/gadget,addGadget,Add gadget to dashboard,x,3,floor,
jira,PUT,/rest/api/2/dashboard/{dashboardId}/gadget/{gadgetId},updateGadget,Update gadget on dashboard,w,2,floor,x-pile
jira,DELETE,/rest/api/2/dashboard/{dashboardId}/gadget/{gadgetId},removeGadget,Remove gadget from dashboard,x,3,other-noun,
jira,GET,/rest/api/2/dashboard/{dashboardId}/items/{itemId}/properties,getDashboardItemPropertyKeys,Get dashboard item property keys,r,1,method,
jira,GET,/rest/api/2/dashboard/{dashboardId}/items/{itemId}/properties/{propertyKey},getDashboardItemProperty,Get dashboard item property,r,1,method,
jira,PUT,/rest/api/2/dashboard/{dashboardId}/items/{itemId}/properties/{propertyKey},setDashboardItemProperty,Set dashboard item property,w,2,floor,x-pile
jira,DELETE,/rest/api/2/dashboard/{dashboardId}/items/{itemId}/properties/{propertyKey},deleteDashboardItemProperty,Delete dashboard item property,w,2,yours-noun,evidence
jira,GET,/rest/api/2/dashboard/{id},getDashboard,Get dashboard,r,1,method,
jira,PUT,/rest/api/2/dashboard/{id},updateDashboard,Update dashboard,w,2,yours-noun,evidence
jira,DELETE,/rest/api/2/dashboard/{id},deleteDashboard,Delete dashboard,w,2,yours-noun,evidence
jira,POST,/rest/api/2/dashboard/{id}/copy,copyDashboard,Copy dashboard,x,3,floor,
jira,GET,/rest/api/2/data-policy,getPolicy,Get data policy for the workspace,r,1,method,
jira,GET,/rest/api/2/data-policy/project,getPolicies,Get data policy for projects,r,1,method,
jira,GET,/rest/api/2/events,getEvents,Get events,r,1,method,
jira,POST,/rest/api/2/expression/analyse,analyseExpression,Analyse Jira expression,x,3,floor,
jira,POST,/rest/api/2/expression/eval,evaluateJiraExpression,Currently being removed. Evaluate Jira expression,x,3,floor,
jira,POST,/rest/api/2/expression/evaluate,evaluateJSISJiraExpression,Evaluate Jira expression using enhanced search API,x,3,floor,
jira,GET,/rest/api/2/field,getFields,Get fields,r,1,method,
jira,POST,/rest/api/2/field,createCustomField,Create custom field,x,3,floor,
jira,PUT,/rest/api/2/field/association,createAssociations,Create associations,w,2,floor,x-pile
jira,DELETE,/rest/api/2/field/association,removeAssociations,Remove associations,x,3,other-noun,
jira,GET,/rest/api/2/field/search,getFieldsPaginated,Get fields paginated,r,1,method,
jira,GET,/rest/api/2/field/search/trashed,getTrashedFieldsPaginated,Get fields in trash paginated,r,1,method,
jira,PUT,/rest/api/2/field/{fieldId},updateCustomField,Update custom field,w,2,yours-noun,evidence
jira,GET,/rest/api/2/field/{fieldId}/association/project,getFieldProjectAssociations,Get field project associations,r,1,method,
jira,GET,/rest/api/2/field/{fieldId}/context,getContextsForField,Get custom field contexts,r,1,method,
jira,POST,/rest/api/2/field/{fieldId}/context,createCustomFieldContext,Create custom field context,x,3,floor,
jira,GET,/rest/api/2/field/{fieldId}/context/defaultValue,getDefaultValues,Get custom field contexts default values,r,1,method,
jira,PUT,/rest/api/2/field/{fieldId}/context/defaultValue,setDefaultValues,Set custom field contexts default values,w,2,floor,x-pile
jira,GET,/rest/api/2/field/{fieldId}/context/defaultValues,getContextDefaultValues,Get default values for a custom field grouped by context and issue type,r,1,method,
jira,GET,/rest/api/2/field/{fieldId}/context/issuetypemapping,getIssueTypeMappingsForContexts,Get issue types for custom field context,r,1,method,
jira,POST,/rest/api/2/field/{fieldId}/context/mapping,getCustomFieldContextsForProjectsAndIssueTypes,Get custom field contexts for projects and issue types,r,1,read-verb,
jira,GET,/rest/api/2/field/{fieldId}/context/projectmapping,getProjectContextMapping,Get project mappings for custom field context,r,1,method,
jira,PUT,/rest/api/2/field/{fieldId}/context/{contextId},updateCustomFieldContext,Update custom field context,w,2,yours-noun,evidence
jira,DELETE,/rest/api/2/field/{fieldId}/context/{contextId},deleteCustomFieldContext,Delete custom field context,w,2,yours-noun,evidence
jira,PUT,/rest/api/2/field/{fieldId}/context/{contextId}/issuetype,addIssueTypesToContext,Add issue types to context,w,2,floor,x-pile
jira,POST,/rest/api/2/field/{fieldId}/context/{contextId}/issuetype/remove,removeIssueTypesFromContext,Remove issue types from context,x,3,floor,
jira,GET,/rest/api/2/field/{fieldId}/context/{contextId}/option,getOptionsForContext,Get custom field options (context),r,1,method,
jira,PUT,/rest/api/2/field/{fieldId}/context/{contextId}/option,updateCustomFieldOption,Update custom field options (context),w,2,yours-noun,evidence
jira,POST,/rest/api/2/field/{fieldId}/context/{contextId}/option,createCustomFieldOption,Create custom field options (context),x,3,floor,
jira,PUT,/rest/api/2/field/{fieldId}/context/{contextId}/option/move,reorderCustomFieldOptions,Reorder custom field options (context),w,2,yours-noun,evidence
jira,DELETE,/rest/api/2/field/{fieldId}/context/{contextId}/option/{optionId},deleteCustomFieldOption,Delete custom field options (context),w,2,yours-noun,evidence
jira,DELETE,/rest/api/2/field/{fieldId}/context/{contextId}/option/{optionId}/issue,replaceCustomFieldOption,Replace custom field options,w,2,yours-noun,evidence
jira,PUT,/rest/api/2/field/{fieldId}/context/{contextId}/project,assignProjectsToCustomFieldContext,Assign custom field context to projects,x,3,other-noun,
jira,POST,/rest/api/2/field/{fieldId}/context/{contextId}/project/remove,removeCustomFieldContextFromProjects,Remove custom field context from projects,x,3,floor,
jira,GET,/rest/api/2/field/{fieldId}/contexts,getContextsForFieldDeprecated,Get contexts for a field,r,1,method,
jira,GET,/rest/api/2/field/{fieldId}/screens,getScreensForField,Get screens for a field,r,1,method,
jira,GET,/rest/api/2/field/{fieldKey}/option,getAllIssueFieldOptions,Get all issue field options,r,1,method,
jira,POST,/rest/api/2/field/{fieldKey}/option,createIssueFieldOption,Create issue field option,x,3,floor,
jira,GET,/rest/api/2/field/{fieldKey}/option/suggestions/edit,getSelectableIssueFieldOptions,Get selectable issue field options,r,1,method,
jira,GET,/rest/api/2/field/{fieldKey}/option/suggestions/search,getVisibleIssueFieldOptions,Get visible issue field options,r,1,method,
jira,GET,/rest/api/2/field/{fieldKey}/option/{optionId},getIssueFieldOption,Get issue field option,r,1,method,
jira,PUT,/rest/api/2/field/{fieldKey}/option/{optionId},updateIssueFieldOption,Update issue field option,w,2,floor,x-pile
jira,DELETE,/rest/api/2/field/{fieldKey}/option/{optionId},deleteIssueFieldOption,Delete issue field option,w,2,floor,x-pile
jira,DELETE,/rest/api/2/field/{fieldKey}/option/{optionId}/issue,replaceIssueFieldOption,Replace issue field option,w,2,floor,x-pile
jira,DELETE,/rest/api/2/field/{id},deleteCustomField,Delete custom field,w,2,yours-noun,evidence
jira,POST,/rest/api/2/field/{id}/restore,restoreCustomField,Restore custom field from trash,x,3,floor,
jira,POST,/rest/api/2/field/{id}/trash,trashCustomField,Move custom field to trash,x,3,floor,
jira,GET,/rest/api/2/fieldconfiguration,getAllFieldConfigurations,Get all field configurations,r,1,method,
jira,POST,/rest/api/2/fieldconfiguration,createFieldConfiguration,Create field configuration,x,3,floor,
jira,PUT,/rest/api/2/fieldconfiguration/{id},updateFieldConfiguration,Update field configuration,w,2,yours-noun,evidence
jira,DELETE,/rest/api/2/fieldconfiguration/{id},deleteFieldConfiguration,Delete field configuration,w,2,yours-noun,evidence
jira,GET,/rest/api/2/fieldconfiguration/{id}/fields,getFieldConfigurationItems,Get field configuration items,r,1,method,
jira,PUT,/rest/api/2/fieldconfiguration/{id}/fields,updateFieldConfigurationItems,Update field configuration items,w,2,yours-noun,evidence
jira,GET,/rest/api/2/fieldconfigurationscheme,getAllFieldConfigurationSchemes,Get all field configuration schemes,r,1,method,
jira,POST,/rest/api/2/fieldconfigurationscheme,createFieldConfigurationScheme,Create field configuration scheme,x,3,floor,
jira,GET,/rest/api/2/fieldconfigurationscheme/mapping,getFieldConfigurationSchemeMappings,Get field configuration issue type items,r,1,method,
jira,GET,/rest/api/2/fieldconfigurationscheme/project,getFieldConfigurationSchemeProjectMapping,Get field configuration schemes for projects,r,1,method,
jira,PUT,/rest/api/2/fieldconfigurationscheme/project,assignFieldConfigurationSchemeToProject,Assign field configuration scheme to project,x,3,other-noun,
jira,PUT,/rest/api/2/fieldconfigurationscheme/{id},updateFieldConfigurationScheme,Update field configuration scheme,x,3,other-noun,
jira,DELETE,/rest/api/2/fieldconfigurationscheme/{id},deleteFieldConfigurationScheme,Delete field configuration scheme,x,3,other-noun,
jira,PUT,/rest/api/2/fieldconfigurationscheme/{id}/mapping,setFieldConfigurationSchemeMapping,Assign issue types to field configurations,x,3,other-noun,
jira,POST,/rest/api/2/fieldconfigurationscheme/{id}/mapping/delete,removeIssueTypesFromGlobalFieldConfigurationScheme,Remove issue types from field configuration scheme,x,3,floor,
jira,POST,/rest/api/2/filter,createFilter,Create filter,x,3,floor,
jira,GET,/rest/api/2/filter/defaultShareScope,getDefaultShareScope,Get default share scope,r,1,method,
jira,PUT,/rest/api/2/filter/defaultShareScope,setDefaultShareScope,Set default share scope,x,3,other-noun,
jira,GET,/rest/api/2/filter/favourite,getFavouriteFilters,Get favorite filters,r,1,method,
jira,GET,/rest/api/2/filter/my,getMyFilters,Get my filters,r,1,method,
jira,GET,/rest/api/2/filter/search,getFiltersPaginated,Search for filters,r,1,method,
jira,GET,/rest/api/2/filter/{id},getFilter,Get filter,r,1,method,
jira,PUT,/rest/api/2/filter/{id},updateFilter,Update filter,w,2,yours-noun,evidence
jira,DELETE,/rest/api/2/filter/{id},deleteFilter,Delete filter,w,2,yours-noun,evidence
